brand,model,color,year,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,price_in_euro
bmw,Z4,white,2016,184.0,Automatic,Petrol,6.8,159.0,69190.0,18950.0
dacia,Sandero,brown,2018,90.0,Manual,Petrol,5.1,115.0,27800.0,15400.0
ford,Fiesta,blue,2004,60.0,Manual,Petrol,6.5,154.0,175000.0,2150.0
dacia,Lodgy,black,2017,109.0,Manual,Diesel,4.0,105.0,60115.0,13750.0
fiat,Tipo,red,2022,131.0,Automatic,Hybrid,5.3,120.0,7000.0,27236.0
ford,Mondeo,blue,2007,140.0,Manual,Diesel,5.9,156.0,295000.0,2200.0
hyundai,i30,black,2022,280.0,Automatic,Petrol,5.8,191.0,3835.0,40990.0
citroen,Jumper,white,2019,110.0,Manual,Diesel,6.0,158.0,49991.0,22990.0
audi,A4,white,2010,190.0,Automatic,Diesel,6.5,169.0,211500.0,7899.0
hyundai,i20,silver,2013,86.0,Manual,Petrol,4.9,114.0,68100.0,6990.0
audi,A6,blue,2017,326.0,Automatic,Diesel,6.4,139.0,140000.0,37499.0
bmw,420,black,2019,190.0,Automatic,Diesel,4.7,123.0,48800.0,29650.0
audi,Q5,grey,2017,163.0,Automatic,Diesel,4.9,139.0,78700.0,26300.0
jaguar,E-Pace,grey,2019,241.0,Automatic,Diesel,6.6,175.0,29900.0,37880.0
bentley,Arnage,green,2002,457.0,Automatic,Petrol,5.8,139.0,45000.0,55000.0
bmw,528,silver,2012,245.0,Manual,Petrol,6.8,139.0,124000.0,17999.0
audi,A1,yellow,2022,95.0,Manual,Petrol,5.6,129.0,6279.0,22050.0
audi,A1,white,2016,95.0,Manual,Petrol,4.2,139.0,89000.0,11499.0
audi,A4,white,2016,150.0,Manual,Diesel,3.8,99.0,270000.0,14000.0
ford,Mondeo,blue,2013,200.0,Automatic,Diesel,6.0,159.0,270000.0,6990.0
audi,A1,silver,2015,125.0,Manual,Petrol,4.9,115.0,72661.0,15980.0
ford,Transit,white,2015,155.0,Manual,Diesel,8.0,212.0,200000.0,9999.0
ford,Kuga,grey,2017,182.0,Automatic,Petrol,6.2,147.0,44750.0,22950.0
bmw,116,black,2011,136.0,Manual,Petrol,5.7,132.0,185700.0,21900.0
bmw,525,silver,2005,192.0,Manual,Petrol,9.9,238.0,341659.0,4299.0
ford,Kuga,silver,2017,150.0,Manual,Diesel,6.0,162.0,89000.0,34999.0
daewoo,Matiz,green,2002,52.0,Manual,Petrol,6.1,139.0,130000.0,1350.0
bmw,M3,grey,2023,510.0,Automatic,Petrol,5.8,139.0,7328.0,129950.0
ford,C-Max,black,2008,125.0,Manual,Petrol,7.1,169.0,159000.0,4600.0
kia,Ceed / cee'd,white,2017,101.0,Manual,Petrol,5.0,117.0,43500.0,14440.0
kia,Stonic,silver,2018,120.0,Manual,Petrol,5.0,115.0,64200.0,16500.0
dacia,Jogger,brown,2022,110.0,Manual,Petrol,5.7,130.0,100.0,23290.0
bmw,530,grey,2016,258.0,Automatic,Diesel,5.3,139.0,56500.0,31200.0
citroen,C2,grey,2009,60.0,Manual,Petrol,5.8,137.0,120000.0,3690.0
hyundai,H-1,black,2009,170.0,Manual,Diesel,8.5,225.0,146302.0,14999.0
jeep,Grand Cherokee,white,2015,250.0,Automatic,Diesel,7.0,184.0,7500.0,49900.0
hyundai,iX35,grey,2015,135.0,Manual,Petrol,6.4,149.0,84792.0,13490.0
audi,TT,grey,2015,184.0,Manual,Diesel,4.6,122.0,185000.0,18490.0
ford,Transit,red,2011,86.0,Manual,Diesel,7.5,199.0,140600.0,11999.0
ford,Transit Custom,silver,2016,125.0,Manual,Diesel,6.5,172.0,77800.0,19500.0
bmw,330,black,2014,258.0,Automatic,Diesel,5.4,143.0,104000.0,16990.0
hyundai,KONA,red,2021,136.0,Automatic,Electric,5.8,0.0,21700.0,26480.0
bmw,318,grey,2021,150.0,Automatic,Diesel,4.0,126.0,34000.0,29900.0
bmw,M4,yellow,2021,510.0,Automatic,Petrol,10.2,234.0,11515.0,91795.0
audi,SQ5,white,2013,313.0,Automatic,Diesel,6.8,180.0,275000.0,19449.0
bmw,220,white,2018,184.0,Automatic,Petrol,6.2,139.0,28000.0,29980.0
dacia,Sandero,white,2015,90.0,Manual,Petrol,5.4,128.0,56830.0,8998.0
ford,Puma,silver,2022,155.0,Manual,Petrol,5.5,127.0,18990.0,22950.0
kia,Sportage,red,2022,265.0,Automatic,Hybrid,1.6,120.0,7000.0,45980.0
hyundai,iX35,brown,2014,135.0,Manual,Petrol,6.8,161.0,64721.0,10900.0
bmw,328,black,2014,245.0,Automatic,Petrol,6.4,152.0,95900.0,13950.0
chrysler,Pacifica,grey,2017,291.0,Automatic,LPG,10.7,135.0,128500.0,27800.0
audi,TT,silver,2000,179.0,Manual,Petrol,8.1,194.0,221000.0,4950.0
audi,A5,black,2017,252.0,Automatic,Petrol,5.8,139.0,65902.0,30900.0
fiat,Doblo,white,2023,102.0,Manual,Diesel,5.6,150.0,100.0,27608.0
fiat,Tipo,red,2017,120.0,Manual,Petrol,7.1,163.0,83566.0,10990.0
bmw,X1,brown,2011,204.0,Automatic,Diesel,6.3,167.0,170371.0,9880.0
audi,Q2,blue,2021,150.0,Automatic,Petrol,6.0,137.0,18400.0,29980.0
ford,Fiesta,silver,2009,97.0,Automatic,Petrol,6.5,154.0,52200.0,11900.0
audi,A6,grey,2016,218.0,Automatic,Diesel,4.6,119.0,105000.0,24990.0
jaguar,E-Pace,red,2021,160.0,Automatic,Petrol,6.8,181.0,27728.0,35388.0
ford,Focus,white,2018,120.0,Manual,Diesel,3.8,98.0,87000.0,13990.0
audi,A6,blue,2009,190.0,Manual,Diesel,6.2,164.0,248005.0,7000.0
ford,EcoSport,blue,2016,111.0,Automatic,Petrol,6.3,149.0,69000.0,14690.0
kia,Venga,silver,2018,125.0,Automatic,Petrol,5.8,190.0,98500.0,13399.0
fiat,500C,red,2023,69.0,Manual,Petrol,4.8,109.0,6.0,19490.0
bmw,318,black,2001,118.0,Manual,Petrol,7.6,139.0,302000.0,1500.0
bmw,218,white,2017,150.0,Manual,Diesel,4.1,109.0,169825.0,13950.0
citroen,Berlingo,blue,2023,131.0,Manual,Diesel,5.6,146.0,1000.0,26444.0
bmw,750,black,2017,449.0,Automatic,Petrol,7.9,184.0,71000.0,41500.0
bmw,318,black,2006,129.0,Manual,Petrol,5.0,175.0,178921.0,5500.0
audi,A6,black,2014,190.0,Automatic,Diesel,4.6,122.0,268000.0,11390.0
ford,Transit Custom,white,2018,105.0,Manual,Diesel,5.8,139.0,87850.0,13990.0
kia,Sportage,black,2018,177.0,Manual,Petrol,7.4,170.0,65800.0,15890.0
jeep,Grand Cherokee,black,2019,250.0,Automatic,Diesel,5.8,139.0,50498.0,43980.0
jeep,Renegade,white,2022,241.0,Automatic,Hybrid,2.0,120.0,28352.0,31245.0
bmw,520,grey,2017,190.0,Automatic,Diesel,4.6,139.0,154450.0,26899.0
honda,Jazz,violet,2009,99.0,Automatic,Petrol,5.4,139.0,211000.0,4000.0
audi,RS Q3,white,2014,424.0,Automatic,Petrol,8.8,206.0,111000.0,31999.0
ferrari,Roma,grey,2021,620.0,Automatic,Petrol,5.8,139.0,22000.0,269900.0
ford,Tourneo Connect,black,2018,101.0,Manual,Petrol,5.6,129.0,74114.0,15840.0
audi,A3,silver,2004,102.0,Manual,Petrol,7.0,139.0,225671.0,2600.0
hyundai,TUCSON,black,2020,179.0,Automatic,Petrol,5.8,137.0,19100.0,35395.0
bmw,218,grey,2017,150.0,Automatic,Diesel,4.5,117.0,133000.0,15100.0
citroen,C5 Aircross,black,2022,224.0,Automatic,Hybrid,5.8,139.0,4200.0,31890.0
citroen,C1,white,2016,69.0,Manual,Petrol,4.1,95.0,90000.0,7500.0
audi,A1,black,2011,122.0,Manual,Petrol,5.3,139.0,95000.0,9450.0
fiat,500,white,2019,86.0,Manual,Petrol,5.8,139.0,23900.0,14300.0
ford,Fiesta,white,2022,125.0,Manual,Petrol,5.8,139.0,18140.0,18150.0
hyundai,i20,black,2012,77.0,Manual,Petrol,5.1,139.0,77000.0,5600.0
maserati,Levante,yellow,2022,581.0,Automatic,Petrol,5.8,139.0,5000.0,166666.0
audi,Q3,silver,2013,140.0,Manual,Diesel,5.2,138.0,126966.0,14999.0
jaguar,XE,black,2020,250.0,Automatic,Petrol,7.0,159.0,33762.0,25980.0
ford,Fiesta,silver,2005,101.0,Manual,Petrol,6.6,156.0,127250.0,2990.0
audi,A6,grey,2016,272.0,Automatic,Diesel,5.1,133.0,80873.0,27450.0
hyundai,H-1,black,2015,170.0,Automatic,Diesel,8.8,139.0,130660.0,6900.0
ford,Mondeo,black,2022,185.0,Automatic,Hybrid,4.4,99.0,8000.0,27490.0
jaguar,F-Pace,grey,2017,300.0,Automatic,Diesel,6.0,159.0,89000.0,33990.0
bmw,X1,brown,2011,143.0,Manual,Diesel,5.7,150.0,121000.0,9900.0
audi,A3,red,2013,179.0,Automatic,Petrol,5.6,130.0,120806.0,15990.0
land-rover,Land Rover Range Rover Evoque,white,2016,241.0,Automatic,Petrol,7.8,185.0,67886.0,16500.0
maserati,Quattroporte,black,2021,430.0,Automatic,Petrol,11.5,139.0,19225.0,112000.0
dacia,Sandero,black,2023,91.0,Manual,Petrol,5.1,127.0,13.0,17898.0
bmw,320,black,2015,190.0,Automatic,Diesel,4.0,139.0,231000.0,12500.0
audi,RS7,red,2022,700.0,Automatic,Petrol,11.5,139.0,16250.0,152850.0
ford,Focus,blue,2019,125.0,Manual,Petrol,4.8,108.0,52500.0,16990.0
dacia,Duster,black,2018,116.0,Manual,Diesel,4.4,115.0,90000.0,13333.0
ford,EcoSport,silver,2018,101.0,Manual,Petrol,5.8,139.0,12000.0,15990.0
fiat,Doblo,black,2016,135.0,Manual,Diesel,5.9,156.0,197000.0,9870.0
hyundai,i20,beige,2023,101.0,Automatic,Petrol,5.6,134.0,10.0,22890.0
ford,Transit Connect,white,2014,95.0,Manual,Diesel,4.4,117.0,129890.0,12455.0
lada,Niva,brown,2023,83.0,Manual,Petrol,9.5,139.0,50.0,17445.0
bmw,535,grey,2013,313.0,Automatic,Diesel,6.4,170.0,182500.0,20999.0
bmw,318,grey,2008,143.0,Manual,Diesel,4.7,123.0,172000.0,4999.0
ford,Focus,grey,2019,120.0,Automatic,Diesel,4.2,110.0,98800.0,17450.0
audi,A1,yellow,2022,95.0,Manual,Petrol,5.7,130.0,7910.0,22990.0
citroen,Berlingo,white,2009,75.0,Manual,Diesel,5.4,143.0,110349.0,4450.0
dacia,Duster,blue,2018,125.0,Manual,Petrol,6.2,138.0,79150.0,13850.0
fiat,500C,black,2020,69.0,Manual,Petrol,5.5,126.0,26400.0,15900.0
audi,A4,black,2004,170.0,Manual,Petrol,5.8,139.0,236000.0,6890.0
hyundai,i30,red,2023,160.0,Automatic,Petrol,5.4,124.0,4900.0,33480.0
hyundai,TUCSON,white,2023,179.0,Automatic,Petrol,7.1,161.0,14.0,37950.0
ford,Fiesta,blue,2011,97.0,Automatic,Petrol,5.8,139.0,50306.0,9399.0
ferrari,360,red,2002,400.0,Manual,Petrol,5.8,139.0,48769.0,114870.0
audi,Q3,grey,2023,150.0,Automatic,Petrol,5.8,133.0,5.0,37910.0
jeep,Cherokee,black,2017,200.0,Automatic,Diesel,5.7,151.0,57000.0,45290.0
ford,Fiesta,black,2012,82.0,Manual,Petrol,5.7,135.0,93000.0,7450.0
ford,Mustang Mach-E,black,2022,294.0,Automatic,Electric,0.0,0.0,3701.0,52888.0
hyundai,i10,red,2016,87.0,Manual,Petrol,4.9,116.0,71156.0,8000.0
fiat,500,white,2014,69.0,Manual,Petrol,4.8,113.0,109840.0,7990.0
ford,EcoSport,red,2019,125.0,Manual,Petrol,5.3,119.0,31059.0,18890.0
fiat,500,grey,2023,69.0,Manual,Petrol,4.6,105.0,10.0,15979.0
ford,Puma,red,2022,155.0,Manual,Petrol,4.5,102.0,50.0,29980.0
audi,A4,black,2011,120.0,Manual,Diesel,5.1,139.0,350000.0,8500.0
ford,Transit Custom,white,2017,131.0,Manual,Diesel,5.5,156.0,190682.0,14999.0
ford,Mustang,black,2018,450.0,Automatic,Petrol,12.1,139.0,33000.0,42990.0
bmw,320,silver,2006,173.0,Manual,Petrol,8.9,214.0,258676.0,26999.0
mazda,CX-5,black,2016,150.0,Automatic,Diesel,5.3,139.0,121000.0,18000.0
jeep,Wrangler,white,2018,200.0,Automatic,Diesel,8.8,231.0,19263.0,39900.0
audi,A3,silver,2014,150.0,Manual,Diesel,4.7,125.0,224885.0,12990.0
ford,Fiesta,white,2018,71.0,Manual,Petrol,5.1,114.0,67000.0,9980.0
bmw,118,grey,2012,143.0,Manual,Diesel,4.5,139.0,215000.0,5750.0
hyundai,i20,white,2022,101.0,Manual,Petrol,4.9,113.0,15500.0,17990.0
audi,A6,blue,2018,286.0,Automatic,Diesel,5.5,142.0,104054.0,29390.0
fiat,500,black,2013,69.0,Automatic,Petrol,5.0,116.0,132600.0,8500.0
bmw,240,blue,2018,340.0,Automatic,Petrol,7.8,181.0,91600.0,37900.0
ford,Fiesta,grey,2004,69.0,Manual,Petrol,6.5,154.0,155000.0,2000.0
citroen,Spacetourer,grey,2020,177.0,Automatic,Diesel,5.8,139.0,49027.0,37850.0
dacia,Dokker,blue,2017,116.0,Manual,Petrol,5.8,139.0,135500.0,8380.0
ferrari,California,grey,2010,460.0,Automatic,Petrol,5.8,139.0,31000.0,100000.0
fiat,500,red,2022,71.0,Manual,Hybrid,4.6,106.0,99.0,17990.0
bmw,X3,grey,2019,252.0,Automatic,Petrol,7.3,167.0,77284.0,34400.0
audi,A3,black,2010,140.0,Manual,Diesel,5.1,135.0,179841.0,9890.0
ferrari,Portofino,grey,2022,619.0,Automatic,Petrol,11.3,139.0,385.0,314900.0
bmw,740,grey,2017,326.0,Automatic,Petrol,6.8,159.0,122120.0,49400.0
audi,A4,black,2009,143.0,Automatic,Diesel,5.9,155.0,235000.0,7500.0
fiat,500,white,2023,69.0,Manual,Petrol,4.1,139.0,100.0,19990.0
mazda,CX-3,blue,2018,105.0,Manual,Diesel,4.0,105.0,27834.0,16640.0
bmw,320,grey,2012,184.0,Manual,Petrol,6.3,149.0,125000.0,17000.0
ford,Mustang,blue,2017,305.0,Automatic,Petrol,8.4,225.0,54620.0,26980.0
kia,Picanto,red,2019,67.0,Manual,Petrol,4.9,113.0,36000.0,10390.0
ford,Galaxy,white,2017,160.0,Manual,Petrol,6.5,149.0,98350.0,15490.0
citroen,Jumper,white,2019,163.0,Manual,Diesel,6.6,164.0,114000.0,24900.0
ford,Mustang,orange,2020,450.0,Manual,Petrol,12.2,139.0,18669.0,47000.0
citroen,C1,white,2015,69.0,Manual,Petrol,4.1,139.0,100900.0,4999.0
kia,Ceed / cee'd,black,2014,99.0,Manual,Petrol,6.0,142.0,112485.0,8491.0
jaguar,F-Pace,blue,2021,551.0,Automatic,Petrol,11.4,202.0,7448.0,89950.0
alfa-romeo,Alfa Romeo Giulietta,blue,2016,170.0,Manual,Petrol,5.7,135.0,36044.0,17330.0
audi,Q2,blue,2020,150.0,Automatic,Petrol,5.3,122.0,19999.0,28099.0
bmw,X1,black,2010,177.0,Manual,Diesel,5.8,139.0,304000.0,6600.0
ford,Ranger,black,2023,212.0,Automatic,Diesel,8.8,231.0,1150.0,58950.0
audi,A5,black,2008,170.0,Manual,Petrol,7.1,168.0,167000.0,9000.0
audi,A6,grey,2015,190.0,Automatic,Diesel,4.5,114.0,100000.0,25890.0
audi,A4,red,2011,300.0,Automatic,Diesel,6.9,139.0,296000.0,9250.0
kia,Niro,grey,2017,105.0,Automatic,Hybrid,4.4,101.0,52508.0,19990.0
hyundai,i20,silver,2013,101.0,Automatic,Petrol,6.0,140.0,33471.0,9999.0
fiat,500,grey,2023,118.0,Automatic,Electric,5.8,0.0,10.0,36490.0
ford,Focus,grey,2015,185.0,Manual,Diesel,4.2,139.0,104500.0,17990.0
bmw,530,blue,2017,265.0,Automatic,Diesel,4.5,118.0,163000.0,32999.0
audi,A4,silver,2019,190.0,Automatic,Diesel,4.6,121.0,55047.0,25980.0
bmw,120,white,2016,190.0,Automatic,Diesel,4.1,139.0,142352.0,17799.0
audi,A6,blue,2018,320.0,Automatic,Diesel,6.2,139.0,93000.0,32000.0
mazda,3,grey,2019,122.0,Manual,Petrol,5.2,119.0,69800.0,19488.0
hyundai,i30,red,2020,275.0,Manual,Petrol,7.8,178.0,23851.0,29888.0
audi,TT,grey,2015,230.0,Automatic,Petrol,6.9,158.0,55500.0,29900.0
dacia,Duster,white,2018,114.0,Manual,Petrol,6.5,149.0,51034.0,13950.0
bmw,118,black,2010,143.0,Automatic,Diesel,5.3,140.0,219000.0,7000.0
citroen,C1,red,2021,72.0,Manual,Petrol,3.7,139.0,7000.0,13499.0
mazda,6,blue,2019,184.0,Automatic,Diesel,5.1,133.0,110576.0,17285.0
bmw,335,grey,2006,306.0,Automatic,Petrol,9.5,228.0,167500.0,14000.0
audi,A4,black,2014,120.0,Manual,Diesel,4.7,124.0,142000.0,13000.0
ford,Transit Custom,white,2014,101.0,Manual,Diesel,6.5,172.0,189000.0,8900.0
jaguar,F-Pace,black,2019,300.0,Automatic,Diesel,6.3,166.0,60576.0,40490.0
jeep,Renegade,black,2016,110.0,Manual,Petrol,5.8,139.0,43659.0,12990.0
hyundai,TUCSON,black,2018,177.0,Automatic,Petrol,7.1,165.0,60000.0,22990.0
audi,e-tron,blue,2019,408.0,Manual,Electric,5.8,0.0,91015.0,43850.0
hyundai,i10,brown,2019,67.0,Automatic,Petrol,5.6,129.0,27202.0,12880.0
hyundai,i30,grey,2019,275.0,Manual,Petrol,7.8,178.0,60000.0,23000.0
kia,Rio,black,2017,120.0,Manual,Petrol,4.7,107.0,33000.0,16500.0
audi,A4,black,2010,120.0,Manual,Diesel,5.1,139.0,312000.0,6099.0
dacia,Duster,grey,2022,150.0,Manual,Petrol,6.1,139.0,15919.0,23590.0
bmw,X5,brown,2013,258.0,Automatic,Diesel,7.0,139.0,128000.0,28000.0
audi,A4,black,2014,120.0,Manual,Petrol,6.6,156.0,175000.0,10999.0
audi,TT,silver,2016,179.0,Automatic,Petrol,5.8,139.0,57800.0,25900.0
bmw,118,black,2009,143.0,Manual,Diesel,4.5,139.0,293000.0,3200.0
fiat,500,black,2020,69.0,Manual,Petrol,5.5,126.0,16363.0,14780.0
audi,A1,black,2015,125.0,Manual,Petrol,4.9,115.0,89200.0,13449.0
bmw,X4 M,red,2015,313.0,Automatic,Diesel,6.0,157.0,115000.0,28900.0
ford,Focus,white,2019,125.0,Manual,Petrol,4.8,108.0,40000.0,16900.0
bmw,640,silver,2012,320.0,Automatic,Petrol,5.8,139.0,171000.0,31900.0
ford,Focus,silver,2009,116.0,Manual,Petrol,6.6,157.0,179000.0,4500.0
mazda,CX-5,white,2014,175.0,Automatic,Diesel,5.2,138.0,157000.0,10500.0
audi,A1,brown,2017,125.0,Manual,Petrol,5.1,119.0,54215.0,17490.0
hyundai,TUCSON,white,2020,177.0,Automatic,Petrol,6.9,157.0,48000.0,24900.0
bmw,318,silver,2009,143.0,Manual,Diesel,4.8,127.0,190000.0,7890.0
audi,A6,silver,2020,286.0,Automatic,Diesel,7.2,189.0,43883.0,43890.0
audi,A4,blue,2012,211.0,Automatic,Petrol,7.0,159.0,165000.0,12900.0
kia,Ceed / cee'd,blue,2023,159.0,Automatic,Petrol,5.8,132.0,5000.0,32999.0
aston-martin,Aston Martin Virage,white,2012,498.0,Automatic,Petrol,15.0,139.0,24600.0,126800.0
ford,Transit Custom,red,2018,131.0,Manual,Diesel,6.5,170.0,86130.0,23980.0
bmw,118,grey,2010,143.0,Manual,Diesel,4.5,119.0,280000.0,4800.0
hyundai,i20,black,2017,101.0,Automatic,Petrol,5.5,143.0,20404.0,16990.0
fiat,500,black,2019,69.0,Manual,Petrol,5.3,123.0,6978.0,10499.0
audi,Q3,grey,2015,150.0,Automatic,Diesel,5.0,139.0,114000.0,23000.0
audi,RS3,black,2023,400.0,Automatic,Petrol,5.8,190.0,2000.0,79800.0
mazda,CX-7,silver,2011,173.0,Manual,Diesel,7.5,139.0,123000.0,6299.0
audi,Q3,blue,2019,230.0,Automatic,Petrol,7.6,173.0,57000.0,37180.0
hyundai,SANTA FE,silver,2023,193.0,Automatic,Diesel,7.8,179.0,10.0,43950.0
kia,Optima,blue,2020,154.0,Automatic,Hybrid,1.4,120.0,71599.0,29980.0
ferrari,Portofino,grey,2021,620.0,Automatic,Petrol,11.3,139.0,15750.0,269900.0
bmw,520,black,2007,163.0,Manual,Diesel,6.1,162.0,439000.0,2600.0
ford,Kuga,black,2011,140.0,Manual,Diesel,5.9,154.0,165000.0,9000.0
ford,Ranger,orange,2019,200.0,Automatic,Diesel,8.8,231.0,63968.0,31999.0
audi,SQ7,grey,2017,435.0,Automatic,Diesel,5.8,139.0,107000.0,50997.0
bmw,520,blue,2019,190.0,Automatic,Diesel,4.7,123.0,50000.0,30699.0
land-rover,Land Rover Range Rover Sport,black,2018,258.0,Automatic,Diesel,6.9,182.0,92815.0,49990.0
ford,Mondeo,silver,2013,160.0,Manual,Petrol,6.4,152.0,175000.0,7880.0
dacia,Dokker,white,2019,102.0,Manual,Petrol,6.8,156.0,44000.0,9900.0
bmw,i8,blue,2014,231.0,Automatic,Hybrid,5.8,139.0,9839.0,26990.0
citroen,C5 Aircross,white,2021,181.0,Automatic,Hybrid,5.8,120.0,23872.0,33990.0
hyundai,IONIQ,white,2017,120.0,Automatic,Electric,5.8,0.0,71500.0,17990.0
bmw,318,black,2006,122.0,Manual,Diesel,5.6,150.0,307090.0,4900.0
bmw,X1,silver,2022,136.0,Automatic,Petrol,5.9,136.0,20000.0,37890.0
bmw,X1,white,2013,143.0,Manual,Diesel,5.5,146.0,224509.0,8490.0
ford,EcoSport,beige,2019,101.0,Manual,Petrol,5.8,139.0,60000.0,16990.0
dacia,Jogger,black,2022,110.0,Manual,Petrol,5.6,138.0,50.0,23779.0
land-rover,Land Rover Range Rover Evoque,grey,2016,150.0,Manual,Diesel,4.8,113.0,134682.0,18900.0
bmw,Z4,black,2019,197.0,Automatic,Petrol,6.1,139.0,27296.0,38490.0
bmw,X1,grey,2017,231.0,Automatic,Petrol,6.4,149.0,61665.0,27450.0
ford,Focus,blue,2019,150.0,Manual,Petrol,4.9,112.0,26086.0,20440.0
bmw,318,grey,2006,129.0,Manual,Petrol,7.3,175.0,181500.0,4450.0
bmw,118,grey,2007,143.0,Manual,Diesel,4.5,139.0,312000.0,2500.0
audi,Q5,black,2016,190.0,Automatic,Diesel,5.6,146.0,114250.0,24000.0
audi,A3,black,2013,150.0,Manual,Diesel,4.2,111.0,174000.0,11300.0
ford,EcoSport,silver,2022,125.0,Manual,Petrol,5.0,114.0,26274.0,19550.0
fiat,Tipo,silver,2021,95.0,Manual,Petrol,6.7,153.0,45328.0,13990.0
bmw,X1,black,2012,184.0,Automatic,Diesel,5.5,146.0,185000.0,11900.0
maserati,Levante,blue,2020,349.0,Automatic,Petrol,15.5,139.0,21350.0,69999.0
bmw,X3,grey,2009,150.0,Manual,Petrol,9.3,223.0,142423.0,9790.0
ford,Focus,grey,2014,150.0,Manual,Petrol,5.9,140.0,31606.0,14760.0
hyundai,TUCSON,brown,2016,177.0,Automatic,Petrol,7.6,180.0,97972.0,18790.0
alfa-romeo,Alfa Romeo Giulia,black,2021,200.0,Automatic,Petrol,6.5,147.0,11930.0,39888.0
citroen,Berlingo,beige,2023,110.0,Manual,Petrol,5.3,122.0,10.0,25990.0
audi,A1,red,2018,95.0,Manual,Petrol,5.3,119.0,48910.0,15990.0
fiat,500,orange,2022,69.0,Manual,Petrol,4.1,139.0,50.0,16990.0
ford,Kuga,silver,2017,179.0,Automatic,Diesel,5.8,139.0,87000.0,18890.0
kia,Sportage,grey,2021,177.0,Automatic,Petrol,7.6,175.0,6900.0,34930.0
audi,A8,grey,2015,435.0,Automatic,Petrol,5.8,139.0,186500.0,19499.0
kia,Sportage,grey,2014,184.0,Automatic,Diesel,7.2,139.0,97000.0,16980.0
bmw,X3,white,2011,184.0,Automatic,Diesel,5.6,139.0,230000.0,11500.0
audi,RS3,black,2023,400.0,Automatic,Petrol,8.2,188.0,1100.0,89900.0
bmw,X3,brown,2013,184.0,Automatic,Diesel,5.6,139.0,75000.0,13850.0
ford,Ranger,silver,2018,200.0,Manual,Diesel,8.4,221.0,62274.0,29290.0
jeep,Renegade,grey,2023,120.0,Manual,Petrol,6.5,147.0,99.0,27190.0
bmw,X5,black,2012,306.0,Automatic,Diesel,7.5,198.0,138000.0,21900.0
hyundai,i20,white,2018,84.0,Manual,Petrol,5.1,119.0,35833.0,12990.0
ford,Fiesta,blue,2003,60.0,Manual,Petrol,7.3,171.0,136857.0,1600.0
mazda,6,red,2016,175.0,Manual,Diesel,4.6,121.0,88735.0,12999.0
maserati,Spyder,grey,2005,390.0,Manual,Petrol,18.6,139.0,34000.0,59999.0
ford,Ranger,black,2018,200.0,Automatic,Diesel,8.8,231.0,82998.0,32990.0
daihatsu,Cuore,blue,2008,69.0,Automatic,Petrol,4.5,106.0,109000.0,3850.0
bmw,118,white,2014,143.0,Automatic,Diesel,4.4,139.0,131241.0,14500.0
audi,A6,blue,2017,326.0,Automatic,Diesel,6.4,169.0,97750.0,39000.0
audi,A4,black,2016,190.0,Automatic,Diesel,4.7,123.0,79752.0,25000.0
citroen,Nemo,black,2009,73.0,Manual,Petrol,7.0,139.0,45000.0,4400.0
citroen,Berlingo,grey,2009,75.0,Manual,Diesel,5.7,150.0,155765.0,3950.0
honda,CR-V,blue,2017,155.0,Manual,Petrol,7.4,173.0,122300.0,17950.0
ford,Kuga,grey,2021,190.0,Automatic,Petrol,5.2,119.0,71833.0,26450.0
audi,S5,red,2018,354.0,Automatic,Petrol,5.8,139.0,84377.0,20499.0
bmw,320,white,2016,190.0,Automatic,Diesel,4.2,111.0,77000.0,22980.0
audi,Q8,blue,2023,286.0,Automatic,Diesel,7.3,219.0,10.0,86488.0
audi,RS6,silver,2004,450.0,Automatic,Petrol,14.6,139.0,79070.0,34999.0
fiat,Ducato,red,2013,128.0,Automatic,Diesel,9.0,139.0,35500.0,19950.0
dacia,Lodgy,brown,2017,102.0,Manual,Petrol,5.8,139.0,59426.0,10990.0
bmw,523,blue,1999,170.0,Manual,Petrol,9.7,230.0,230000.0,2990.0
mazda,CX-5,black,2016,150.0,Manual,Diesel,5.2,136.0,187000.0,13300.0
bmw,320,black,2004,150.0,Manual,Diesel,5.7,153.0,283000.0,1990.0
jaguar,XE,black,2017,340.0,Automatic,Petrol,8.1,192.0,67000.0,32890.0
kia,Ceed / cee'd,white,2018,140.0,Manual,Petrol,5.5,139.0,34200.0,19480.0
land-rover,Land Rover Defender,grey,2023,525.0,Automatic,Petrol,12.8,139.0,500.0,139890.0
bmw,330,silver,2003,231.0,Automatic,Petrol,9.1,218.0,184900.0,13900.0
isuzu,D-Max,black,2012,163.0,Automatic,Diesel,8.4,139.0,191000.0,16000.0
dacia,Dokker,white,2013,75.0,Manual,Diesel,4.5,119.0,213245.0,5990.0
audi,A3,grey,2016,125.0,Manual,Petrol,5.1,121.0,34480.0,17850.0
ford,Transit Custom,white,2020,170.0,Manual,Diesel,5.4,141.0,80000.0,37550.0
audi,A5,silver,2009,211.0,Automatic,Petrol,7.8,179.0,195000.0,12990.0
kia,Stonic,white,2019,120.0,Manual,Petrol,5.5,139.0,44500.0,15199.0
audi,A4 allroad,white,2015,150.0,Manual,Diesel,5.4,139.0,69850.0,20499.0
audi,S5,red,2017,354.0,Automatic,Petrol,7.5,170.0,53985.0,41990.0
